file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.040000,0 days 00:00:01.060000,0.36933324,-14.134575,25.150904,-0.036877625,-0.023815721,0.18748593,26.629221,6.1801186,1.8855923,-3.2801068,18.422401,0.0,0.0,-4.613688,-10.383123,13.342254,421.65305,955.63763,2.119152,1368.6855,760.07465,0.7901625,2450.5703,672.3836,-2.6095312
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.050000,0 days 00:00:01.070000,0.35350704,-14.70187,25.073263,-0.04527979,-0.020598555,0.18707079,25.902115,7.580877,4.497077,-1.9631859,18.53229,0.0,0.0,-4.5535355,-10.621874,13.414376,414.97412,1001.3554,-64.77136,1351.3857,808.70917,-65.64021,2432.7864,673.68164,-67.7295
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.060000,0 days 00:00:01.080000,0.3667194,-16.377142,24.12987,-0.047455043,-0.02297874,0.18081228,26.491838,9.210979,8.627992,0.21812423,18.505959,0.0,0.6612949,-5.454355,0.0,0.0,400.71994,1067.6846,-64.51792,1344.2347,853.4663,-68.55962,2389.5444,645.04736,-69.89984
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.070000,0 days 00:00:01.090000,0.34343472,-15.919772,22.422478,-0.055621784,-0.017680174,0.16970617,26.521273,8.682239,7.9143167,3.169316,18.498852,0.028413003,0.6612949,-6.085724,-7.268714,18.716858,389.22852,1111.1659,-132.93987,1304.1367,863.08984,-136.55074,2337.2832,550.5787,-136.747
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.080000,0 days 00:00:01.100000,0.3298994,-16.635988,24.025194,-0.052009597,-0.020324307,0.16000932,27.062044,9.744551,6.885441,4.3795652,0.0,0.0,0.0,0.0,0.0,0.0,392.2108,1096.8365,-132.93987,1320.3922,846.52765,-136.55074,2344.67,574.4512,-136.747
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.090000,0 days 00:00:01.110000,0.30056465,-16.245773,23.559677,-0.045519885,-0.01995068,0.16194154,27.19905,10.721398,3.3094733,3.6720607,0.0,0.0,0.0,0.0,0.0,0.0,402.4525,1075.6581,-201.0,1317.0985,863.429,-201.0,2338.7566,592.90576,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.100000,0 days 00:00:01.120000,0.2892994,-16.58919,25.051706,-0.03311288,-0.022461986,0.15494749,26.355661,10.661321,3.0419896,2.0261757,0.0,0.0,0.0,0.0,0.0,0.0,414.56348,1031.3744,-201.0,1343.3705,850.4253,-201.0,2358.489,612.3847,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.110000,0 days 00:00:01.130000,0.2770363,-17.359655,25.291145,-0.031705167,-0.022294112,0.17075731,26.873606,12.813405,3.526707,2.2901256,0.0,0.0,0.0,0.0,0.0,0.0,407.03366,1095.2987,-201.0,1350.3545,897.6501,-201.0,2375.3123,748.4239,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.120000,0 days 00:00:01.140000,0.2638637,-18.042406,29.34426,-0.042672157,-0.01944166,0.15151861,25.780092,12.627846,5.917267,5.0065246,0.0,0.0,0.0,0.0,0.0,0.0,387.79065,1190.8461,-201.0,1355.0869,881.8755,-201.0,2470.3271,862.44257,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.130000,0 days 00:00:01.150000,0.2530662,-18.180206,28.55194,-0.04536453,-0.017332913,0.14164683,24.87131,14.161247,6.620632,6.5494914,0.0,0.0,0.0,0.0,0.0,0.0,369.517,1337.5028,-201.0,1319.4856,997.93945,-201.0,2415.1555,922.93365,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.140000,0 days 00:00:01.160000,0.25205496,-17.149801,27.842161,-0.04461528,-0.013981279,0.121602215,23.29516,11.131244,4.243786,6.837069,0.0,0.0,0.0,0.0,0.0,0.0,387.225,1285.4017,-201.0,1323.2391,994.4122,-201.0,2398.9314,820.5434,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.150000,0 days 00:00:01.170000,0.24906665,-16.883482,25.78729,-0.042265635,-0.0153284855,0.12742616,23.434631,12.117825,2.9127777,6.9779077,0.0,0.0,0.0,0.0,0.0,0.0,400.94968,1217.5723,-201.0,1315.6948,1006.7715,-201.0,2297.9143,749.1379,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.160000,0 days 00:00:01.180000,0.24235165,-17.683508,29.29122,-0.05204338,-0.016055046,0.13851292,22.78559,11.715398,1.0793204,4.8404965,0.0,0.0,0.0,0.0,0.0,0.0,430.09006,1094.6937,-201.0,1361.766,952.66144,-201.0,2379.2805,733.77026,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.170000,0 days 00:00:01.190000,0.22652876,-17.201641,28.585325,-0.06266814,-0.0151751675,0.13763346,21.254835,10.524301,1.195258,3.9181728,0.0,0.0,0.0,0.0,0.0,0.0,438.69662,1072.8439,-201.0,1350.3514,955.1885,-201.0,2368.431,659.7326,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.180000,0 days 00:00:01.200000,0.21411276,-18.28472,29.723246,-0.072407514,-0.013623419,0.12776677,19.5882,9.211634,1.7182153,2.3116724,0.0,0.0,0.0,0.0,0.0,0.0,471.42297,1134.4594,-201.0,1404.3375,1138.4094,-201.0,2392.7078,789.99445,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.190000,0 days 00:00:01.210000,0.20775186,-17.611961,28.170479,-0.07404844,-0.013095421,0.10970882,18.724417,9.649767,3.2685807,4.956079,0.0,0.0,0.0,0.0,0.0,0.0,457.16318,1217.9025,-201.0,1371.1901,1154.4668,-201.0,2345.1807,817.8996,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.200000,0 days 00:00:01.220000,0.20514083,-19.553549,30.252745,-0.072713576,-0.01432429,0.109072186,19.231474,13.080017,6.272749,6.8413672,0.0,0.0,0.0,0.0,0.0,0.0,566.373,1418.8999,-201.0,1602.8551,1143.4257,-201.0,2653.6243,1069.7134,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.210000,0 days 00:00:01.230000,0.21064965,-18.421507,28.38292,-0.07274359,-0.01756964,0.1157875,19.087301,13.9178915,8.083524,5.9129977,0.0,0.0,0.0,0.0,0.0,0.0,544.6883,1383.93,-201.0,1574.9261,1108.715,-201.0,2588.9736,948.06024,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.220000,0 days 00:00:01.240000,0.22001481,-18.729937,28.120687,-0.06658117,-0.020299861,0.118115894,19.628174,13.309461,8.276574,5.2862782,0.0,0.0,0.0,0.0,0.0,0.0,553.84314,1308.5839,-201.0,1622.3506,1063.502,-201.0,2645.014,959.387,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.230000,0 days 00:00:01.250000,0.21538238,-17.512678,26.532888,-0.07371472,-0.017586218,0.11238552,18.818329,10.618881,7.8387504,7.460167,0.0,0.0,0.0,0.0,0.0,0.0,431.18164,1296.9302,-201.0,1363.4525,1201.1178,-201.0,2276.4756,811.97076,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.240000,0 days 00:00:01.260000,0.20419113,-18.123808,28.029379,-0.06452687,-0.01170927,0.098934256,18.592634,9.725436,6.294283,10.146339,0.0,0.0,0.0,0.0,0.0,0.0,426.14185,1351.5105,-201.0,1329.9149,1107.1377,-201.0,2318.5703,810.781,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.250000,0 days 00:00:01.270000,0.19962491,-17.894623,26.825691,-0.055658158,-0.009430791,0.09201785,19.550217,10.4025545,8.286492,10.417624,0.0,0.0,0.0,0.0,0.0,0.0,416.43698,1347.382,-201.0,1337.9097,1088.6685,-201.0,2287.1533,825.4576,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.260000,0 days 00:00:01.280000,0.22775935,-17.167196,27.181656,-0.056407023,-0.010374365,0.100640476,20.61107,8.787768,7.9812875,9.605767,0.0,0.0,0.0,0.0,0.0,0.0,425.7482,1198.8978,-201.0,1387.1914,958.768,-201.0,2376.6282,860.77765,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.270000,0 days 00:00:01.290000,0.24699022,-15.837188,25.288109,-0.061159063,-0.010510538,0.116027676,21.13431,7.4803233,7.344557,9.416045,0.0,0.0,0.0,0.0,0.0,0.0,434.2338,1136.7158,-201.0,1384.2994,952.7635,-201.0,2364.6492,825.889,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.280000,0 days 00:00:01.300000,0.2624168,-15.274747,25.256643,-0.06635764,-0.0039859437,0.1262421,20.802359,5.0259557,6.300677,11.336549,0.0,0.0,0.0,0.0,0.0,0.0,350.0588,1400.0625,-201.0,1294.52,1026.8857,-201.0,2324.7478,797.6709,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.290000,0 days 00:00:01.310000,0.2631673,-14.042858,23.274363,-0.053363085,-0.0050486308,0.12892371,20.555693,3.9554641,3.74948,10.271562,0.0,0.0,0.0,0.0,0.0,0.0,350.6256,1345.5048,-201.0,1273.1024,990.2403,-201.0,2292.865,700.0449,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.300000,0 days 00:00:01.320000,0.27902624,-13.030907,23.407312,-0.046925534,-0.004374347,0.12568195,20.509443,0.5864629,3.7352173,10.534083,0.0,0.0,0.0,0.0,0.0,0.0,347.92383,1321.6781,-201.0,1283.2076,910.16437,-201.0,2321.7795,695.8991,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.310000,0 days 00:00:01.330000,0.29047272,-10.287087,21.568853,-0.05127768,-0.0070595536,0.12192819,18.900324,-2.855622,2.1283062,10.011975,0.0,0.0,0.0,0.0,0.0,0.0,444.34317,1013.37897,-201.0,1318.7875,795.80273,-201.0,2343.8206,599.9904,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.320000,0 days 00:00:01.340000,0.2947011,-9.501122,24.458359,-0.054966122,-0.0053372993,0.110780455,19.561783,-3.1382935,-0.1537261,11.762215,0.0,0.0,0.0,0.0,0.0,0.0,445.70865,1031.1417,-201.0,1310.9966,781.82855,-201.0,2382.4695,638.1724,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.330000,0 days 00:00:01.350000,0.29442033,-8.196919,21.306526,-0.055075213,-0.0060327663,0.110520594,19.490944,-3.0243638,-1.2677339,11.20663,0.0,0.0,0.0,0.0,0.0,0.0,443.58447,991.2895,-201.0,1302.9757,774.5767,-201.0,2347.6223,611.07526,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.340000,0 days 00:00:01.360000,0.2850673,-9.632886,23.034739,-0.04839666,-0.002744058,0.10633477,20.551508,-1.3171892,-1.6064845,10.445938,0.0,0.0,0.0,0.0,0.0,0.0,441.08676,1095.6589,-201.0,1287.6025,834.3835,-201.0,2348.508,680.219,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.350000,0 days 00:00:01.370000,0.2825384,-9.272634,20.98667,-0.053848803,0.00037631043,0.10881564,19.955376,-2.2931318,0.20859344,11.263519,0.0,0.0,0.0,0.0,0.0,0.0,438.11252,1065.0498,-201.0,1280.8179,814.41675,-201.0,2306.8914,614.34955,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.360000,0 days 00:00:01.380000,0.26933238,-11.160159,25.27645,-0.055528108,0.00012247016,0.109476514,20.041275,-0.37641168,1.2593298,11.68365,0.0,0.0,0.0,0.0,0.0,0.0,433.83023,1130.4386,-201.0,1280.5983,823.562,-201.0,2358.3435,674.4662,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.370000,0 days 00:00:01.390000,0.27005723,-10.599593,22.221794,-0.059424225,-0.007892973,0.115606725,19.328257,-0.55649245,1.4114507,11.372815,0.0,0.0,0.0,0.0,0.0,0.0,436.21472,1037.713,-201.0,1307.5172,794.95575,-201.0,2345.388,631.83936,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.380000,0 days 00:00:01.400000,0.26786888,-11.620053,24.341486,-0.05630221,-0.008870809,0.11639892,19.384327,-0.40925053,-0.2970656,8.966558,0.0,0.0,0.0,0.0,0.0,0.0,444.91367,1101.3693,-201.0,1304.2109,872.434,-201.0,2355.7217,726.7159,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.390000,0 days 00:00:01.410000,0.26765308,-11.086368,23.425367,-0.054502595,-0.009219082,0.108699076,18.590933,-0.8362649,-2.031186,5.003071,0.0,0.0,0.0,0.0,0.0,0.0,451.80612,1027.1825,-201.0,1312.3771,862.79144,-201.0,2344.9905,679.6966,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.400000,0 days 00:00:01.420000,0.2639141,-11.814599,27.489838,-0.05552833,-0.003372852,0.104491554,18.696074,-2.7171993,-4.500129,4.8057055,0.0,0.0,0.0,0.0,0.0,0.0,469.3182,1092.4935,-201.0,1294.3834,946.72363,-201.0,2359.5505,727.91595,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.410000,0 days 00:00:01.430000,0.26828453,-11.140691,25.221642,-0.05446562,-0.00213852,0.114864886,19.676758,-2.8214262,-5.003309,4.319013,0.0,0.0,0.0,0.0,0.0,0.0,456.61386,1045.7563,-201.0,1304.2252,894.21893,-201.0,2363.8962,681.46826,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.420000,0 days 00:00:01.440000,0.27724835,-11.617568,26.959284,-0.05336527,-0.0013377856,0.1264274,21.221184,-3.433953,-5.5408425,5.3543625,0.0,0.0,0.0,0.0,0.0,0.0,466.52353,1084.462,-135.35762,1318.7539,947.4965,-134.0652,2421.2134,736.06323,-138.42268
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.430000,0 days 00:00:01.450000,0.2818548,-12.107373,27.043371,-0.05704804,-0.0025955678,0.12874955,23.272364,0.30300856,-3.5625832,5.1124864,26.719784,0.0,0.0,-0.7409581,21.760353,28.16023,441.70557,1161.987,-70.01315,1302.9003,973.80817,-67.00038,2422.4045,780.70776,-75.81125
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.440000,0 days 00:00:01.460000,0.28529656,-13.054944,30.178698,-0.05619071,-0.00390381,0.12210872,23.95323,1.8686002,-4.061723,2.1602848,26.71842,0.0,0.0,-0.50728333,22.370554,28.26798,458.71655,1236.6376,-4.9656863,1310.4323,1075.8301,-1.0144683,2581.931,1031.265,-13.673619
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.450000,0 days 00:00:01.470000,0.28520456,-13.467151,28.937492,-0.061031286,-0.006370043,0.11534974,23.976898,5.472738,-3.768226,0.5627884,26.66668,0.0,0.8182477,-0.19200909,22.189163,28.268417,445.1578,1291.1732,-6.2424035,1283.2477,1123.3683,-3.2911046,2547.924,1072.4126,-14.677104
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.460000,0 days 00:00:01.480000,0.28738913,-13.5829,28.989792,-0.060193703,-0.0049583395,0.11835489,24.347631,5.7360535,-4.0109587,1.2079421,26.598936,0.017365597,0.8030278,-0.13342588,20.89245,30.116335,649.3743,1201.0331,-6.2453322,1652.945,1086.4868,-8.756549,2964.795,1370.5376,-17.79888
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.470000,0 days 00:00:01.490000,0.29183963,-13.730235,26.817518,-0.058950823,-0.0057992972,0.11647085,24.966589,7.336987,-1.0590115,3.5238972,26.173914,0.011706956,0.43750787,-0.2508705,17.087034,29.60936,613.8024,1216.2072,-5.0836244,1607.5233,1016.6914,-9.869369,2791.7468,1085.5048,-18.656616
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.480000,0 days 00:00:01.500000,0.29665956,-13.832901,27.805939,-0.058387082,-0.00170733,0.118852645,26.084358,5.8750553,0.054580063,7.9800224,25.62996,0.0063234107,0.97208595,-1.5441923,12.515027,29.364334,830.19336,1202.0577,-3.7115161,1928.4242,1076.7338,-12.954448,3030.6882,1073.4066,-19.980177
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.490000,0 days 00:00:01.510000,0.3048222,-12.653824,26.942589,-0.04994014,0.0013332925,0.1148512,26.16362,5.7940354,-0.30433896,8.475439,25.179493,0.0020204394,1.0718349,-2.3529758,9.065392,27.137537,857.3574,1139.2079,-69.05305,1916.413,954.5157,-74.55383,2972.4397,754.6066,-79.46984
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.500000,0 days 00:00:01.520000,0.30833015,-11.794459,27.468819,-0.043953698,0.0031494542,0.12640223,25.935259,4.9784856,-2.1269066,8.420688,0.0,0.0,0.0,0.0,0.0,0.0,1070.8959,1129.985,-135.26222,2234.07,1189.1967,-139.42693,3206.742,816.9183,-140.74974
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.510000,0 days 00:00:01.530000,0.3213774,-10.928264,25.23472,-0.037378903,-0.0010967817,0.13404882,26.246338,3.8588078,-2.4117138,5.898514,0.0,0.0,0.0,0.0,0.0,0.0,851.93146,1179.4537,-201.0,1888.4272,1165.8373,-201.0,2888.995,782.813,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.520000,0 days 00:00:01.540000,0.32983246,-10.941775,26.481298,-0.032948606,-0.0019840489,0.1520818,26.81367,2.8487072,-5.1792293,3.6180413,0.0,0.0,0.0,0.0,0.0,0.0,622.64276,1308.355,-201.0,1538.194,1289.7057,-201.0,2558.1963,848.6819,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.530000,0 days 00:00:01.550000,0.35128108,-11.214115,23.929781,-0.025452815,-0.011336201,0.15244664,27.473389,1.8248854,-4.076181,-0.92274,0.0,0.0,0.0,0.0,0.0,0.0,425.11218,1309.403,-201.0,1228.7745,1122.6582,-201.0,2288.712,868.5842,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.540000,0 days 00:00:01.560000,0.37075725,-11.733666,24.76123,-0.02921561,-0.0113676945,0.1606761,28.427237,1.0898482,-5.894194,-2.1257784,0.0,0.0,0.0,0.0,0.0,0.0,453.83463,1274.306,-134.36151,1275.1945,1229.4237,-138.56949,2326.8906,997.9505,-139.1857
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.550000,0 days 00:00:01.570000,0.4024104,-12.68103,21.706413,-0.030302102,-0.022815453,0.16911198,28.947983,0.8141167,-4.3603463,-7.414062,27.233469,0.0,1.9639406,-3.4586158,3.5056996,12.328005,462.63135,1227.4093,-67.464195,1265.1265,1309.5919,-73.01454,2262.848,901.49896,-77.46826
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.560000,0 days 00:00:01.580000,0.41795418,-12.361065,24.051859,-0.040041737,-0.023202496,0.19360621,29.66931,0.80425555,-7.940782,-9.39003,27.216654,0.09654426,1.4060608,-3.4029381,3.8234656,15.938736,492.63004,1263.2861,-1.2788658,1273.3138,1433.936,-8.541058,2346.7188,1054.8544,-17.516672
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.570000,0 days 00:00:01.590000,0.41655123,-12.121677,23.771326,-0.03542709,-0.0347216,0.22251286,29.2107,1.7952257,-11.357185,-14.323483,26.820078,0.09654426,0.2903012,-3.2670095,3.8700178,19.12948,470.58887,1216.1855,-2.4519036,1248.5433,1291.3718,-8.228783,2309.943,951.12933,-19.24827
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.580000,0 days 00:00:01.600000,0.39258993,-12.582906,25.84475,-0.0366117,-0.032889538,0.23360586,29.541672,1.0403562,-14.533532,-14.179454,26.433693,0.09654426,0.2903012,-2.7137659,9.077079,27.555613,559.2588,1267.1305,-3.4728644,1532.9049,1220.4307,-13.190025,2657.9268,1040.4762,-22.123688
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.590000,0 days 00:00:01.610000,0.36304522,-15.118573,25.13736,-0.028948188,-0.03480767,0.23650952,30.03591,5.217253,-9.930675,-10.065639,26.059029,0.09654426,0.2903012,-2.4248571,11.38612,29.753323,686.4633,1197.8477,-69.658195,1817.9473,936.57306,-77.663506,2951.8665,822.5789,-82.07528
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.600000,0 days 00:00:01.620000,0.34184635,-16.893127,27.261772,-0.036039766,-0.022676194,0.2083957,30.684996,8.290699,-4.519585,-5.7812157,0.0,0.0,0.0,0.0,0.0,0.0,862.06616,1240.693,-135.12364,2159.8699,938.12726,-140.4063,3328.7507,847.0923,-142.15797
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.610000,0 days 00:00:01.630000,0.33134666,-15.500053,26.000528,-0.0330241,-0.02205056,0.19926207,30.358389,11.075264,-1.9536179,-3.768336,0.0,0.0,0.0,0.0,0.0,0.0,744.4012,1317.8658,-201.0,1822.9686,966.94727,-201.0,2970.0222,728.7946,-201.0
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.620000,0 days 00:00:01.640000,0.31509182,-14.122761,27.825521,-0.03459099,-0.01651596,0.16762501,29.293173,9.859286,-3.9516761,-1.9694777,0.0,0.0,0.0,0.0,0.0,0.0,549.366,1556.8906,-132.2707,1471.9879,1164.688,-136.58615,2605.9724,753.4378,-142.32286
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.630000,0 days 00:00:01.650000,0.29936048,-13.089721,27.638664,-0.03337592,-0.019312888,0.15797503,28.20774,10.579265,-3.5941231,-0.10204045,26.743416,0.0,0.0,-1.4679543,7.9485373,31.168821,582.42365,1561.0614,-68.81652,1487.7526,1164.4781,-77.74499,2566.8313,799.86945,-83.59362
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.640000,0 days 00:00:01.660000,0.30086628,-14.720235,31.09461,-0.04696916,-0.020433987,0.15440078,28.805136,12.232347,-3.4976304,-0.617976,26.7976,0.0,0.0,-1.6591011,7.065491,31.71638,606.5928,1480.7555,-0.9212072,1537.794,1182.7582,-15.4306135,2645.9146,871.63007,-24.869009
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.650000,0 days 00:00:01.670000,0.29365957,-16.532122,30.355356,-0.043110374,-0.021395976,0.16986442,28.891668,14.747096,-1.0079488,-3.7408333,26.847462,0.0,0.5104562,-1.6945013,5.8155518,32.496346,618.70416,1405.0991,-69.6505,1545.4027,1198.4113,-79.84446,2656.1013,831.0184,-83.54615
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.660000,0 days 00:00:01.680000,0.30693534,-17.76026,30.453375,-0.02784563,-0.025705472,0.16854571,29.397158,13.156398,-1.84738,-8.07967,0.0,0.0,0.0,0.0,0.0,0.0,514.99164,1468.8583,-67.286705,1459.694,1180.585,-78.61343,2627.1003,802.58234,-83.8618
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.670000,0 days 00:00:01.690000,0.30241507,-17.630522,27.935493,-0.012415613,-0.025051966,0.15801524,28.828089,12.673396,0.10790894,-7.9575906,18.247845,0.0,0.0,-7.298175,-6.496525,26.708841,687.3918,1451.3912,-71.97933,1767.9235,1114.5834,-81.978615,2917.9004,735.7078,-85.47403
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.680000,0 days 00:00:01.700000,0.32152936,-17.065567,29.288317,-0.019272106,-0.02589973,0.16551687,29.634016,12.38174,0.23588522,-6.8592076,18.28836,0.0,0.0,-6.5543866,-7.651071,25.308332,620.2618,1613.2203,-5.575154,1767.2241,1153.8363,-18.073133,2912.699,937.56976,-26.572294
/home/tim/Downloads/klippta_ljudfiler/w31_t01/S2_w31_t1_s25.wav,0 days 00:00:01.690000,0 days 00:00:01.710000,0.31672552,-15.509128,27.768646,-0.022499068,-0.021536691,0.1860884,30.08151,13.282902,-0.56439924,-6.627194,18.457209,0.0,0.0,-4.5113664,-10.313413,24.312414,504.2666,1548.1865,-2.8645895,1491.3881,1149.6783,-15.637811,2667.4504,923.27374,-26.096334
